iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,L_specific_fit,L_within_domain_difference,L_path,L_regret,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
67,hybrid,0.4631441831588745,0.1859828382730484,0.1859828382730484,0.23505160212516785,2.080751657485962,2.0999972820281982,3.018220901489258,0.8616642355918884,0.20823633670806885,0.40352863073349,0.021447360515594482,0.18598288297653198,0.0463840588927269,0.18270418047904968,0.00937202014029026,0.125,0.0625,45.8343505859375,2.663043260574341,0.0,0.0,,,,0.30064329504966736,0.015741897746920586,0.016170326620340347
68,hybrid,0.32456153631210327,0.1180965006351471,0.1180965006351471,0.1446782350540161,2.0712454319000244,2.0835518836975098,4.663251876831055,0.8319730758666992,0.18996784090995789,0.25037044286727905,0.017302431166172028,0.11809653043746948,0.1496521681547165,0.1103678047657013,0.010072663426399231,0.1875,0.1875,37.684906005859375,1.8792738914489746,0.0,0.0,,,,0.20576255023479462,0.018665973097085953,0.018435530364513397
69,hybrid,0.49403756856918335,0.18627208471298218,0.18627208471298218,0.21802449226379395,2.102057933807373,2.071665048599243,4.167714595794678,0.887779712677002,0.16034072637557983,0.3449192941188812,0.01711910590529442,0.18627208471298218,0.16914406418800354,0.19066143035888672,0.01566581428050995,0.1875,0.0625,36.05695343017578,1.2691062688827515,0.0,0.0,,,,0.09548927843570709,0.013691549189388752,0.012216939590871334
70,hybrid,0.32677045464515686,0.12429390847682953,0.12429390847682953,0.1513940691947937,2.0766825675964355,2.0916788578033447,3.3424434661865234,0.8507542014122009,0.1151006743311882,0.46554577350616455,0.010357880964875221,0.12429391592741013,0.09255726635456085,0.13104920089244843,0.00873093493282795,0.125,0.125,32.671119689941406,2.898163318634033,0.0,0.0,,,,0.23351174592971802,0.017489176243543625,0.016146181151270866
71,hybrid,0.6532264947891235,0.2512036859989166,0.2512036859989166,0.2644588053226471,2.05952787399292,2.0988399982452393,3.1756370067596436,0.9632898569107056,0.32750973105430603,0.4263094961643219,0.012093251571059227,0.25120365619659424,0.21371054649353027,0.2699376940727234,0.023279501125216484,0.3125,0.0625,34.56768035888672,1.7601796388626099,0.0,0.0,,,,0.18172383308410645,0.016623899340629578,0.01282467134296894
72,hybrid,0.2647382318973541,0.08988074213266373,0.08988074213266373,0.1438768357038498,2.094555616378784,2.0887084007263184,5.531354904174805,0.8083204627037048,0.14342565834522247,0.3052617311477661,0.025637518614530563,0.08988070487976074,0.10530896484851837,0.07772642374038696,0.012219875119626522,0.125,0.125,49.975372314453125,2.5674619674682617,0.0,0.0,,,,0.18642735481262207,0.014548388309776783,0.013652067631483078
73,hybrid,0.41237789392471313,0.16234241425991058,0.16234241425991058,0.16194266080856323,2.081984758377075,2.0902204513549805,4.751897811889648,0.963351309299469,0.10573401302099228,0.36470234394073486,0.014303622767329216,0.16234241425991058,0.12115564197301865,0.1513667106628418,0.019762355834245682,0.1875,0.0625,35.02177429199219,1.9032442569732666,0.0,0.0,,,,0.08919298648834229,0.010663995519280434,0.013413948938250542
74,hybrid,0.29974091053009033,0.11488871276378632,0.11488871276378632,0.12728822231292725,2.075089931488037,2.1076743602752686,3.118216037750244,0.9058976173400879,0.09591298550367355,0.31750941276550293,0.009450877085328102,0.11488872766494751,0.12152650952339172,0.12033670395612717,0.003297938499599695,0.125,0.0625,31.08437728881836,2.857837438583374,0.0,0.0,,,,0.1672045737504959,0.015632357448339462,0.01437380537390709
75,hybrid,0.19920916855335236,0.06947775930166245,0.06947775930166245,0.12189524620771408,2.0887460708618164,2.0729176998138428,5.256121635437012,0.7570484280586243,0.03951454907655716,0.37604403495788574,0.039770059287548065,0.06947779655456543,0.03026900440454483,0.07211044430732727,0.008450019173324108,0.1875,0.125,71.5927963256836,1.8806403875350952,0.0,0.0,178.55210876464844,0.25,0.125,0.056205376982688904,0.01102980226278305,0.010274557396769524
76,hybrid,0.4095190763473511,0.16474023461341858,0.16474023461341858,0.1762101948261261,2.0871424674987793,2.0899689197540283,2.688899040222168,0.9584052562713623,0.18674476444721222,0.40751975774765015,0.0025654947385191917,0.16474029421806335,0.07238060235977173,0.15707331895828247,0.016940131783485413,0.1875,0.0625,22.221708297729492,1.051689863204956,0.0,0.0,,,,0.25437524914741516,0.01060510240495205,0.014803138561546803
77,hybrid,0.4247536063194275,0.16459065675735474,0.16459065675735474,0.192217618227005,2.1219992637634277,2.104295015335083,6.668063163757324,0.8924897313117981,0.3342958986759186,0.25608915090560913,0.03488662838935852,0.16459062695503235,0.1349840760231018,0.17553050816059113,0.004130223765969276,0.125,0.125,62.665714263916016,1.785041093826294,0.0,0.0,,,,0.20414289832115173,0.010928735136985779,0.014519759453833103
78,hybrid,0.5619912147521973,0.21007314324378967,0.21007314324378967,0.24064375460147858,2.1025567054748535,2.061314105987549,3.2978997230529785,0.8806214332580566,0.2530561089515686,0.24111315608024597,0.026888346299529076,0.21007320284843445,0.23312625288963318,0.20797257125377655,0.01628485694527626,0.125,0.1875,60.26948547363281,2.1084697246551514,0.0,0.0,,,,0.17683501541614532,0.01697242259979248,0.015428431332111359
79,hybrid,0.5152689814567566,0.21023857593536377,0.21023857593536377,0.1949109435081482,2.119291067123413,2.075690269470215,3.3072924613952637,0.9651809930801392,0.2988680899143219,0.5417704582214355,0.006975296884775162,0.21023863554000854,0.11411070823669434,0.2227819859981537,0.018232427537441254,0.0625,0.125,37.4931640625,3.176058769226074,0.0,0.0,,,,0.17568090558052063,0.018710143864154816,0.014185714535415173
80,hybrid,0.3415210247039795,0.12056875228881836,0.12056875228881836,0.1590947061777115,2.0896706581115723,2.0911266803741455,5.0290069580078125,0.8569211363792419,0.33222952485084534,0.26366594433784485,0.03780632093548775,0.12056875228881836,0.11889159679412842,0.12521567940711975,0.020093746483325958,0.1875,0.0625,72.9097900390625,2.5944955348968506,0.0,0.0,,,,0.20590700209140778,0.013810183852910995,0.01275072805583477
81,hybrid,0.5307067036628723,0.22025462985038757,0.22025462985038757,0.2358671873807907,2.1052157878875732,2.08943247795105,5.302498817443848,0.866348922252655,0.276715487241745,0.32057419419288635,0.04184241592884064,0.22025462985038757,0.07788755744695663,0.2269529104232788,0.0061810752376914024,0.0,0.125,76.183837890625,3.1653683185577393,0.0,0.0,,,,0.0438992902636528,0.01671489328145981,0.008476536720991135
82,hybrid,0.23788511753082275,0.0916016697883606,0.0916016697883606,0.10569746792316437,2.080387592315674,2.0937652587890625,5.331426620483398,0.9153689742088318,0.19363157451152802,0.2607361376285553,0.024553831666707993,0.09160167723894119,0.06092854589223862,0.09157873690128326,0.009507067501544952,0.1875,0.0625,52.041778564453125,1.5790983438491821,0.0,0.0,,,,0.12460394948720932,0.010705694556236267,0.008989870548248291
83,hybrid,0.1639113575220108,0.047787729650735855,0.047787729650735855,0.1079835593700409,2.1100316047668457,2.066255807876587,4.106476783752441,0.8898413777351379,0.1368941068649292,0.264518141746521,0.036525558680295944,0.04778773710131645,0.053520627319812775,0.06731995940208435,0.008027840405702591,0.0,0.0625,69.43335723876953,1.724703073501587,0.0,0.0,,,,0.11313053965568542,0.014155225828289986,0.013563722372055054
84,hybrid,0.3661533296108246,0.13632333278656006,0.13632333278656006,0.16707907617092133,2.0790178775787354,2.0924160480499268,2.559915065765381,0.966935932636261,0.10121830552816391,0.3425716161727905,0.008696507662534714,0.13632334768772125,0.13524875044822693,0.13281682133674622,0.011112400330603123,0.1875,0.125,41.383914947509766,3.082465410232544,0.0,0.0,,,,0.20561352372169495,0.019726933911442757,0.00998607650399208
85,hybrid,0.37524834275245667,0.14128068089485168,0.14128068089485168,0.15686029195785522,2.079312562942505,2.090484857559204,4.8522748947143555,0.9371616244316101,0.2697511315345764,0.33627787232398987,0.02623526006937027,0.1412806659936905,0.14245793223381042,0.14663535356521606,0.012623872607946396,0.1875,0.125,58.996368408203125,1.624588131904602,0.0,0.0,,,,0.05569092184305191,0.020592646673321724,0.008906872943043709
86,hybrid,0.3870393931865692,0.1354667991399765,0.1354667991399765,0.1733119785785675,2.074876308441162,2.0858943462371826,5.483304023742676,0.8562207818031311,0.10050483047962189,0.2795535922050476,0.04128330945968628,0.1354668140411377,0.18308742344379425,0.14214345812797546,0.015875445678830147,0.0625,0.125,77.86534118652344,2.7389585971832275,0.0,0.0,,,,0.17624282836914062,0.029359834268689156,0.01690417155623436
87,hybrid,0.31713059544563293,0.1130107045173645,0.1130107045173645,0.13880962133407593,2.0683276653289795,2.063826560974121,5.804988861083984,0.9130341410636902,0.08358755707740784,0.22439482808113098,0.03268076851963997,0.11301073431968689,0.1301802396774292,0.11473361402750015,0.01698123663663864,0.1875,0.1875,66.37440490722656,2.258009672164917,0.0,0.0,,,,0.06920886784791946,0.017956562340259552,0.009125948883593082
88,hybrid,0.5208654999732971,0.20119643211364746,0.20119643211364746,0.2211332470178604,2.1198008060455322,2.073680877685547,5.743704319000244,0.8996785283088684,0.055605869740247726,0.2751413583755493,0.0344354622066021,0.20119643211364746,0.17992383241653442,0.20319917798042297,0.0127235297113657,0.0625,0.125,61.44513702392578,1.6319407224655151,0.0,0.0,,,,0.08872248232364655,0.016949113458395004,0.011058767326176167
89,hybrid,0.5208143591880798,0.19659188389778137,0.19659188389778137,0.2414790242910385,2.0759520530700684,2.0783255100250244,3.3337109088897705,0.9205605387687683,0.1931980550289154,0.2572835087776184,0.0190863236784935,0.19659188389778137,0.1735525280237198,0.20629405975341797,0.010225365869700909,0.1875,0.125,54.79838943481445,3.1202595233917236,0.0,0.0,,,,0.09011068940162659,0.015852859243750572,0.013676868751645088
90,hybrid,0.5930089950561523,0.23108598589897156,0.23108598589897156,0.2449914515018463,2.100343704223633,2.087899684906006,4.603797912597656,0.9867083430290222,0.18383918702602386,0.3830438256263733,0.019026700407266617,0.23108595609664917,0.1855647712945938,0.22163036465644836,0.022085458040237427,0.0,0.125,51.18293762207031,3.1933348178863525,0.0,0.0,,,,0.10030260682106018,0.008353513665497303,0.01335897110402584
91,hybrid,1.0439205169677734,0.40369054675102234,0.40369054675102234,0.3746715188026428,2.091010808944702,2.084820032119751,3.351313591003418,0.9677900075912476,0.1452503204345703,0.49775248765945435,0.008467355743050575,0.4036905765533447,0.4729559123516083,0.3590061664581299,0.043058402836322784,0.1875,0.0625,39.99336242675781,2.3096766471862793,0.0,0.0,,,,0.05111916735768318,0.021754920482635498,0.011526445858180523
92,hybrid,0.7758345603942871,0.3170413672924042,0.3170413672924042,0.28231102228164673,2.0792956352233887,2.0922672748565674,3.088674545288086,0.9009449481964111,0.21550656855106354,0.4659894108772278,0.004606506321579218,0.31704139709472656,0.2449311912059784,0.32635045051574707,0.016296587884426117,0.1875,0.1875,29.94800567626953,4.739716053009033,0.0,0.0,,,,0.06378116458654404,0.011467915959656239,0.009194083511829376
93,hybrid,0.6628391742706299,0.24940551817417145,0.24940551817417145,0.2642490267753601,2.073997974395752,2.077357292175293,3.170651912689209,1.0616700649261475,0.02602030709385872,0.5098258852958679,0.006325459107756615,0.24940556287765503,0.3510288596153259,0.25492122769355774,0.005118809640407562,0.0625,0.0625,31.403282165527344,1.2915048599243164,0.0,0.0,,,,0.14567862451076508,0.009046148508787155,0.011980901472270489
94,hybrid,0.38917797803878784,0.15696296095848083,0.15696296095848083,0.1451227068901062,2.087757110595703,2.1101772785186768,3.060467004776001,0.7914865016937256,0.2647537887096405,0.34697225689888,0.012303782626986504,0.15696293115615845,0.12254972755908966,0.14335231482982635,0.014696696773171425,0.0625,0.0625,42.303977966308594,1.9437017440795898,0.0,0.0,,,,0.10283149033784866,0.013410227373242378,0.010850959457457066
95,hybrid,0.6408541202545166,0.24961026012897491,0.24961026012897491,0.22243930399417877,2.071714401245117,2.083768844604492,4.06268835067749,0.8789766430854797,0.35316967964172363,0.3325079083442688,0.005980188027024269,0.24961023032665253,0.2596330940723419,0.21202340722084045,0.037304967641830444,0.1875,0.125,32.1667366027832,4.148038387298584,0.0,0.0,,,,0.192539244890213,0.0180011298507452,0.014582744799554348
96,hybrid,0.5274390578269958,0.21182575821876526,0.21182575821876526,0.2003348171710968,2.0680558681488037,2.081618070602417,4.222731590270996,0.8516303896903992,0.5255575180053711,0.3307255506515503,0.010077991522848606,0.2118256837129593,0.15641194581985474,0.17438435554504395,0.02683396451175213,0.0625,0.125,39.23212432861328,2.2147464752197266,0.0,0.0,,,,0.2830970883369446,0.019773932173848152,0.021780291572213173
97,hybrid,0.6681506633758545,0.2617439329624176,0.2617439329624176,0.2627027630805969,2.0938947200775146,2.0731709003448486,3.1278133392333984,0.975052535533905,0.22104448080062866,0.45913249254226685,0.003118036547675729,0.26174396276474,0.21903207898139954,0.2439710646867752,0.028432631865143776,0.0625,0.1875,24.461713790893555,1.7952741384506226,0.0,0.0,,,,0.09164442867040634,0.010235401801764965,0.012128831818699837
98,hybrid,0.3910800516605377,0.15130795538425446,0.15130795538425446,0.17096692323684692,2.102856159210205,2.1072816848754883,2.583228588104248,0.8570612072944641,0.32134294509887695,0.3418278992176056,0.0038380813784897327,0.15130794048309326,0.08428515493869781,0.15490052103996277,0.018838226795196533,0.0,0.125,25.999462127685547,2.2088727951049805,0.0,0.0,,,,0.0996861606836319,0.008370794355869293,0.012551032938063145
99,hybrid,0.6118985414505005,0.23449525237083435,0.23449525237083435,0.24888065457344055,2.108565092086792,2.1111106872558594,2.6913084983825684,1.0312758684158325,0.11247415095567703,0.43143630027770996,0.0018093951512128115,0.23449517786502838,0.23190951347351074,0.23508799076080322,0.018965931609272957,0.1875,0.125,15.664182662963867,1.5245686769485474,0.0,0.0,,,,0.08892176300287247,0.009580044075846672,0.011309131048619747
100,hybrid,0.6491580605506897,0.2503528594970703,0.2503528594970703,0.25953391194343567,2.0983071327209473,2.075782299041748,2.8828916549682617,0.8462883830070496,0.4869201183319092,0.3855459690093994,0.0014836909249424934,0.2503528594970703,0.27136752009391785,0.24650709331035614,0.014393160119652748,0.0625,0.125,15.340103149414062,1.9145421981811523,0.0,0.0,153.3806610107422,0.25,0.125,0.14886686205863953,0.007855025120079517,0.011638084426522255
101,hybrid,0.5506407022476196,0.2196681797504425,0.2196681797504425,0.21703006327152252,2.090153694152832,2.0851895809173584,3.2497899532318115,0.9026651978492737,0.3139578402042389,0.43823903799057007,0.001629465026780963,0.21966813504695892,0.15546657145023346,0.21664801239967346,0.018486350774765015,0.125,0.125,17.625904083251953,1.520296573638916,0.001367095909540469,0.005,,,,0.13306689262390137,0.012216802686452866,0.015494631603360176
102,hybrid,0.33500900864601135,0.13172683119773865,0.13172683119773865,0.13394567370414734,2.105365037918091,2.1051619052886963,3.058901309967041,0.8778973817825317,0.27872785925865173,0.4427025020122528,0.001318198163062334,0.13172683119773865,0.12127961963415146,0.13003861904144287,0.005428761709481478,0.125,0.0625,16.24437713623047,1.2012081146240234,0.002759873413219678,0.01,,,,0.1955663114786148,0.01387801393866539,0.014313649386167526
103,hybrid,0.7186184525489807,0.287217915058136,0.287217915058136,0.31496548652648926,2.0921058654785156,2.102827548980713,3.2207155227661133,0.8296897411346436,0.017697127535939217,0.4635787606239319,0.0014108121395111084,0.287217915058136,0.145555779337883,0.27513396739959717,0.021837178617715836,0.0,0.0625,16.109783172607422,3.3255326747894287,0.0041782734914782805,0.015,,,,0.18628530204296112,0.01155800186097622,0.01571539230644703
104,hybrid,0.6189186573028564,0.23758190870285034,0.23758190870285034,0.24684131145477295,2.076357126235962,2.0729260444641113,2.8524117469787598,0.7065693140029907,0.6725738048553467,0.32574641704559326,0.0019431343534961343,0.23758195340633392,0.17014777660369873,0.21854957938194275,0.03770116716623306,0.125,0.1875,18.221891403198242,1.724255919456482,0.0056222365158636435,0.02,,,,0.1330658495426178,0.009925711899995804,0.01321317721158266
105,hybrid,0.404031366109848,0.1592341512441635,0.1592341512441635,0.1728699505329132,2.108001708984375,2.089146614074707,2.928138017654419,0.7246149182319641,0.06133810430765152,0.40385133028030396,0.002107571344822645,0.15923413634300232,0.08848341554403305,0.16260796785354614,0.010629454627633095,0.0,0.125,19.791452407836914,3.059436082839966,0.007091702254436555,0.025,,,,0.17832732200622559,0.00939168967306614,0.013901344500482082
