iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
82,hybrid,0.15228071808815002,0.08425634354352951,0.08425634354352951,0.09069915115833282,2.070693254470825,2.0796966552734375,6.938068389892578,0.8693992495536804,0.2685784697532654,0.30929821729660034,0.006423275917768478,0.0625,0.1875,34.74134063720703,0.844619870185852,0.0,0.0,,,,0.15225553512573242,0.009380446746945381,0.04916200414299965
83,hybrid,0.09989392012357712,0.051378268748521805,0.051378268748521805,0.06468753516674042,2.0201497077941895,2.0805904865264893,5.615367889404297,0.8779324293136597,0.14932209253311157,0.28511765599250793,0.009036014787852764,0.1875,0.125,44.36712646484375,0.7255260348320007,0.0,0.0,,,,0.08689703792333603,0.009409885853528976,0.05545928701758385
84,hybrid,0.25695985555648804,0.14596569538116455,0.14596569538116455,0.14799219369888306,2.111333131790161,2.055515766143799,4.114570617675781,0.8654143214225769,0.06131704896688461,0.5558595657348633,0.004965688101947308,0.1875,0.0625,31.178129196166992,2.4101576805114746,0.0,0.0,,,,0.2153676450252533,0.013345571234822273,0.05217466503381729
85,hybrid,0.2922284007072449,0.16856752336025238,0.16856752336025238,0.16488116979599,2.0777719020843506,2.0911803245544434,7.0325117111206055,0.8649278879165649,0.4018479585647583,0.42447543144226074,0.006957367993891239,0.125,0.0625,36.827415466308594,1.2129818201065063,0.0,0.0,,,,0.0859602838754654,0.010650746524333954,0.04045019671320915
86,hybrid,0.31221747398376465,0.1726219654083252,0.1726219654083252,0.18612731993198395,2.07631516456604,2.0778701305389404,8.670406341552734,0.8122698664665222,0.20209890604019165,0.4428322911262512,0.006912673823535442,0.0625,0.125,37.90956115722656,2.32058048248291,0.0,0.0,,,,0.18874214589595795,0.017223548144102097,0.06677430123090744
87,hybrid,0.31519532203674316,0.17412036657333374,0.17412036657333374,0.1880999505519867,2.1011199951171875,2.0785017013549805,5.152674198150635,0.8281661868095398,0.20240449905395508,0.2381959706544876,0.006325507070869207,0.0625,0.125,35.421836853027344,2.8114802837371826,0.0,0.0,,,,0.08833317458629608,0.00791938602924347,0.03901229426264763
88,hybrid,0.3476754426956177,0.19159157574176788,0.19159157574176788,0.20811180770397186,2.0506770610809326,2.07958722114563,7.047074794769287,0.8798150420188904,0.05575810372829437,0.22759981453418732,0.0076893107034265995,0.25,0.1875,37.20100402832031,0.8217446208000183,0.0,0.0,,,,0.11006301641464233,0.0058800578117370605,0.04532507807016373
89,hybrid,0.3460347652435303,0.18554231524467468,0.18554231524467468,0.2139899581670761,2.055488109588623,2.094226360321045,7.319013595581055,0.8726047277450562,0.20404097437858582,0.38115888833999634,0.007418825291097164,0.125,0.1875,39.577457427978516,2.217858076095581,0.0,0.0,,,,0.06384176015853882,0.006614747457206249,0.05120311304926872
90,hybrid,0.5333113670349121,0.2973705530166626,0.2973705530166626,0.31458780169487,2.083158254623413,2.0700693130493164,5.732060432434082,0.9275514483451843,0.46064361929893494,0.50431889295578,0.005438601598143578,0.1875,0.0625,30.33026123046875,2.1046335697174072,0.0,0.0,,,,0.05648496001958847,0.006918280851095915,0.04645398259162903
91,hybrid,0.6309232115745544,0.35332638025283813,0.35332638025283813,0.3701291084289551,2.1052494049072266,2.0677542686462402,8.047938346862793,0.8623459935188293,0.14449763298034668,0.4083683490753174,0.006159612908959389,0.0625,0.1875,34.84632110595703,1.0214718580245972,0.0,0.0,,,,0.05080610513687134,0.009652636013925076,0.04115507751703262
92,hybrid,0.5824291706085205,0.34003064036369324,0.34003064036369324,0.32319802045822144,2.0948002338409424,2.07987117767334,7.632049083709717,0.8038644194602966,0.2709510922431946,0.41161105036735535,0.0054489560425281525,0.0625,0.125,32.856929779052734,3.0836501121520996,0.0,0.0,,,,0.03480273857712746,0.007440325804054737,0.0329047292470932
93,hybrid,0.4644063413143158,0.2524430453777313,0.2524430453777313,0.2826177179813385,2.114212989807129,2.0575501918792725,4.451610565185547,0.9732024073600769,0.03210864216089249,0.5381664037704468,0.007050429470837116,0.0625,0.1875,38.1545524597168,1.312662124633789,0.0,0.0,,,,0.10955680906772614,0.010181332007050514,0.044119153171777725
94,hybrid,0.31836995482444763,0.18738090991973877,0.18738090991973877,0.1746520698070526,2.1020138263702393,2.0854225158691406,4.796637535095215,0.7809394598007202,0.17019754648208618,0.38414812088012695,0.012693475931882858,0.1875,0.125,53.15909194946289,1.7192965745925903,0.0,0.0,,,,0.1050068736076355,0.009624236263334751,0.04357340559363365
95,hybrid,0.4626232385635376,0.27762913703918457,0.27762913703918457,0.2466587871313095,2.1049599647521973,2.057546377182007,7.341052532196045,0.8308515548706055,0.3793799877166748,0.3336039185523987,0.008766095153987408,0.125,0.4375,44.90691375732422,2.358704090118408,0.0,0.0,,,,0.15300136804580688,0.011654010973870754,0.055633530020713806
96,hybrid,0.5045365691184998,0.2938430905342102,0.2938430905342102,0.28092461824417114,2.1344354152679443,2.08748197555542,3.61436128616333,0.7633855938911438,0.4650479257106781,0.39579957723617554,0.010235678404569626,0.0625,0.125,49.39208221435547,2.0354628562927246,0.0,0.0,,,,0.21264177560806274,0.014948970638215542,0.07888597249984741
97,hybrid,0.5078005194664001,0.2796560525894165,0.2796560525894165,0.3041926324367523,2.071760654449463,2.092449188232422,6.02405309677124,0.904183566570282,0.19793251156806946,0.3142172396183014,0.008263571187853813,0.1875,0.125,42.36325454711914,0.9018154740333557,0.0,0.0,,,,0.07413050532341003,0.00850281585007906,0.04487767443060875
98,hybrid,0.30367422103881836,0.15417277812957764,0.15417277812957764,0.1993352770805359,2.083784818649292,2.067575454711914,5.369661808013916,0.7946996688842773,0.38021722435951233,0.355024516582489,0.010266989469528198,0.125,0.0625,49.502532958984375,2.889859914779663,0.0,0.0,,,,0.08053702116012573,0.011347350664436817,0.04862005263566971
99,hybrid,0.41545647382736206,0.21626076102256775,0.21626076102256775,0.2655943036079407,2.0574069023132324,2.0743532180786133,3.751580238342285,0.9674086570739746,0.08297105133533478,0.2265079766511917,0.011181087233126163,0.25,0.25,50.72367858886719,1.6571325063705444,0.0,0.0,,,,0.07008817791938782,0.009556413628160954,0.04337393492460251
100,hybrid,0.5107052326202393,0.2750781774520874,0.2750781774520874,0.31416943669319153,2.088549852371216,2.0936782360076904,4.243269920349121,0.7856485247612,0.5811666250228882,0.2922416031360626,0.009252163581550121,0.125,0.125,44.41462326049805,2.1091690063476562,0.0,0.0,184.0770721435547,0.25,0.125,0.14766106009483337,0.009065849706530571,0.04194062575697899
101,hybrid,0.5268397331237793,0.2921828627586365,0.2921828627586365,0.31127092242240906,2.051629066467285,2.0656425952911377,8.49327278137207,0.8226302266120911,0.2924671471118927,0.34579870104789734,0.011038643307983875,0.3125,0.0625,50.56465530395508,1.2895660400390625,0.0006835479547702345,0.005,,,,0.11381957679986954,0.008326005190610886,0.050472892820835114
102,hybrid,0.2913689613342285,0.1684073656797409,0.1684073656797409,0.1604892760515213,2.083076238632202,2.079315423965454,9.359299659729004,0.8016562461853027,0.2223072201013565,0.474231481552124,0.012488572858273983,0.3125,0.1875,54.72028732299805,1.121577501296997,0.001379936706609839,0.01,,,,0.1727248579263687,0.012502974830567837,0.05082622170448303
103,hybrid,0.5389692783355713,0.2731454372406006,0.2731454372406006,0.351140558719635,2.0932421684265137,2.0900309085845947,4.754715442657471,0.792160153388977,0.023781215772032738,0.26518693566322327,0.013529976829886436,0.0,0.1875,55.826995849609375,2.889305353164673,0.0020891367457391403,0.015,,,,0.12121520936489105,0.010175392031669617,0.056300751864910126
104,hybrid,0.5283356308937073,0.28441569209098816,0.28441569209098816,0.3208065927028656,2.1130731105804443,2.056065797805786,4.669168472290039,0.6708242297172546,0.8540753126144409,0.24898651242256165,0.01719621755182743,0.125,0.125,63.0485725402832,1.323047399520874,0.0028111182579318218,0.02,,,,0.14515523612499237,0.006769846193492413,0.04074671119451523
105,hybrid,0.30584239959716797,0.16565167903900146,0.16565167903900146,0.1821730136871338,2.0611579418182373,2.0527920722961426,3.665898561477661,0.6905454993247986,0.10868718475103378,0.3455544710159302,0.016034051775932312,0.125,0.125,61.19329833984375,1.14949369430542,0.0035458511272182776,0.025,,,,0.13782164454460144,0.013337000273168087,0.05138768255710602
106,hybrid,0.24614349007606506,0.15178340673446655,0.15178340673446655,0.11815109848976135,2.0421080589294434,2.042341470718384,6.1508941650390625,0.5536007881164551,0.1856795847415924,0.3574528694152832,0.018073853105306625,0.25,0.1875,65.12950134277344,2.540972948074341,0.004293304938605736,0.03,,,,0.13817596435546875,0.012581925839185715,0.05317484214901924
107,hybrid,0.5289105772972107,0.2765399217605591,0.2765399217605591,0.3275112211704254,2.0256218910217285,2.056455373764038,6.006102561950684,0.5608354210853577,0.35645046830177307,0.6396262645721436,0.021553698927164078,0.1875,0.125,70.97677612304688,2.580592155456543,0.005053448980814792,0.035,,,,0.11249798536300659,0.014806902036070824,0.06354786455631256
108,hybrid,0.40713363885879517,0.21395094692707062,0.21395094692707062,0.24788421392440796,2.0804738998413086,2.0547478199005127,5.600279808044434,0.5187123417854309,0.4589744806289673,0.2942870855331421,0.01872122287750244,0.125,0.1875,65.91110229492188,1.1384999752044678,0.005826252249031816,0.04,,,,0.14570343494415283,0.012485351413488388,0.04526590183377266
109,hybrid,0.5011885762214661,0.2781938910484314,0.2781938910484314,0.28779521584510803,2.0351951122283936,2.0109310150146484,4.579496383666992,0.48844122886657715,0.4035453200340271,0.22270363569259644,0.025133490562438965,0.25,0.125,75.30081176757812,1.640821933746338,0.006611683447676967,0.045,,,,0.10516634583473206,0.007131879683583975,0.05811316892504692
110,hybrid,0.514318585395813,0.29400375485420227,0.29400375485420227,0.2803567349910736,2.064547061920166,1.9916813373565674,6.698411464691162,0.46283307671546936,0.24470576643943787,0.2959180474281311,0.01976151019334793,0.125,0.25,66.88618469238281,1.803818941116333,0.0074097109931872355,0.05,,,,0.12560957670211792,0.015549425035715103,0.05007970333099365
111,hybrid,0.25727853178977966,0.136229008436203,0.136229008436203,0.14596207439899445,2.0487756729125977,2.0390422344207764,7.176848411560059,0.4082568287849426,0.2049911618232727,0.26341086626052856,0.02423064038157463,0.125,0.0625,74.24500274658203,1.32814359664917,0.00822030301681422,0.055,,,,0.09647883474826813,0.01827004738152027,0.05354532226920128
112,hybrid,0.23592157661914825,0.13988178968429565,0.13988178968429565,0.11367864161729813,2.04315447807312,2.007054567337036,5.738388538360596,0.3900080919265747,0.12606972455978394,0.17568522691726685,0.023105114698410034,0.0625,0.1875,72.2698974609375,2.8210537433624268,0.00904342736743617,0.06,,,,0.16488763689994812,0.011407643556594849,0.06184222549200058
113,hybrid,0.5440132021903992,0.3210083246231079,0.3210083246231079,0.27813589572906494,2.064370632171631,2.0236549377441406,7.633624076843262,0.3205065131187439,0.45425572991371155,0.3918303847312927,0.018100865185260773,0.1875,0.1875,62.91706085205078,3.172593116760254,0.00987905161438384,0.065,,,,0.18011431396007538,0.018222209066152573,0.07100978493690491
114,hybrid,0.5120892524719238,0.291669636964798,0.291669636964798,0.2754948139190674,2.05108380317688,1.9890286922454834,6.4931440353393555,0.37876227498054504,0.4318947196006775,0.29118645191192627,0.017259392887353897,0.1875,0.0625,63.45505905151367,2.182645797729492,0.010727143050279843,0.07,,,,0.13149429857730865,0.015095779672265053,0.0657656118273735
115,hybrid,0.5799515843391418,0.3117227256298065,0.3117227256298065,0.34016621112823486,2.032822370529175,2.0219924449920654,5.460768699645996,0.34531620144844055,0.17294645309448242,0.2146703004837036,0.012702718377113342,0.3125,0.1875,51.66126251220703,2.1980953216552734,0.011587668693890904,0.075,,,,0.17469145357608795,0.01397977489978075,0.05021010339260101
116,hybrid,0.6658719778060913,0.35434791445732117,0.35434791445732117,0.3959381580352783,2.020653486251831,1.9902552366256714,5.69861364364624,0.2703973650932312,0.4554291367530823,0.45166581869125366,0.009081359952688217,0.1875,0.3125,46.53326416015625,2.2681097984313965,0.01246059529299279,0.08,,,,0.027530580759048462,0.005219366867095232,0.04702902212738991
117,hybrid,0.23994141817092896,0.130901038646698,0.130901038646698,0.1292102187871933,2.0369110107421875,1.9115403890609741,3.9964632987976074,0.33325114846229553,0.1564122438430786,0.17592518031597137,0.011926095932722092,0.125,0.3125,51.31998825073242,1.037561297416687,0.0133458893272474,0.085,,,,0.12947848439216614,0.0136118084192276,0.05370590090751648
118,hybrid,0.3884352445602417,0.2040702998638153,0.2040702998638153,0.22502022981643677,1.9932337999343872,1.95577073097229,5.441224098205566,0.2861465513706207,0.4690973460674286,0.1681518852710724,0.008640456944704056,0.3125,0.3125,44.515411376953125,1.8484386205673218,0.014243517011091512,0.09,,,,0.2247975468635559,0.013266214169561863,0.05639972537755966
119,hybrid,0.365997850894928,0.18831568956375122,0.18831568956375122,0.20746177434921265,2.036102294921875,2.02437424659729,8.288175582885742,0.2626669406890869,0.11287886649370193,0.3992151916027069,0.008475023321807384,0.25,0.25,44.52375793457031,1.3632432222366333,0.015153444296636964,0.095,,,,0.06312128156423569,0.006224725395441055,0.04108119755983353
120,hybrid,0.39830026030540466,0.20135194063186646,0.20135194063186646,0.2366725504398346,2.028336763381958,1.940799593925476,6.516289234161377,0.30588680505752563,0.08176717162132263,0.3074628412723541,0.009725315496325493,0.3125,0.3125,45.50633239746094,1.8305612802505493,0.016075636876581725,0.1,,,,0.06275258958339691,0.01034632883965969,0.0431005023419857
121,hybrid,0.24206307530403137,0.11971698701381683,0.11971698701381683,0.13698844611644745,1.9981435537338257,1.933344841003418,6.182762145996094,0.2997886538505554,0.09831218421459198,0.2416812926530838,0.010729191824793816,0.3125,0.1875,50.087982177734375,1.81991446018219,0.017010060187131363,0.105,,,,0.1577853262424469,0.013406376354396343,0.052034035325050354
122,hybrid,0.3492460548877716,0.1749878227710724,0.1749878227710724,0.20382586121559143,2.009298324584961,1.9886900186538696,6.5319294929504395,0.2858023941516876,0.07805877923965454,0.21185460686683655,0.007449390832334757,0.1875,0.125,40.356666564941406,1.5106256008148193,0.017956679410930713,0.11,,,,0.09819735586643219,0.008567683398723602,0.05182367563247681
123,hybrid,0.20050865411758423,0.10102032124996185,0.10102032124996185,0.1035711020231247,1.9728548526763916,1.9616377353668213,6.362717628479004,0.24116690456867218,0.0688677728176117,0.1885475218296051,0.00920591875910759,0.375,0.25,46.64146423339844,1.3084429502487183,0.01891545948000512,0.115,,,,0.20530405640602112,0.012994510121643543,0.061520982533693314
124,hybrid,0.3578866422176361,0.17728838324546814,0.17728838324546814,0.21704313158988953,1.9065502882003784,1.9073623418807983,4.321963310241699,0.22160644829273224,0.27941399812698364,0.2307700514793396,0.010601525194942951,0.4375,0.3125,50.13581085205078,1.486277461051941,0.019886365078710923,0.12,,,,0.05274820700287819,0.016171837225556374,0.038978904485702515
125,hybrid,0.3681103587150574,0.20379212498664856,0.20379212498664856,0.18955674767494202,1.9665818214416504,1.8723524808883667,5.72625732421875,0.2622663080692291,0.1836797147989273,0.333680123090744,0.007305608596652746,0.375,0.375,40.181121826171875,1.559980869293213,0.020869360646694826,0.125,182.56344604492188,0.25,0.0,0.13159389793872833,0.010686534456908703,0.04766064137220383
126,hybrid,0.2796178162097931,0.1403660923242569,0.1403660923242569,0.14917829632759094,1.9157047271728516,1.923173427581787,7.421881675720215,0.22025048732757568,0.13481760025024414,0.26886576414108276,0.010468607768416405,0.5,0.3125,48.4892463684082,1.0518074035644531,0.021864410381861602,0.13,,,,0.18538875877857208,0.018983395770192146,0.04416973516345024
127,hybrid,0.39755871891975403,0.20200350880622864,0.20200350880622864,0.23653462529182434,1.894348382949829,1.826769471168518,3.7049691677093506,0.21716943383216858,0.36536547541618347,0.19837333261966705,0.01209837943315506,0.4375,0.3125,50.82858657836914,0.9273518323898315,0.022871478243349792,0.135,,,,0.0731763243675232,0.01807468757033348,0.03748127073049545
128,hybrid,0.46068933606147766,0.2348783165216446,0.2348783165216446,0.266953706741333,2.0522186756134033,2.0277676582336426,5.862978935241699,0.2654958963394165,0.31198400259017944,0.16011491417884827,0.010928740724921227,0.125,0.125,48.57160568237305,1.540441870689392,0.023890527954515055,0.14,,,,0.07248875498771667,0.008278869092464447,0.0456339493393898
129,hybrid,0.5082842111587524,0.27730631828308105,0.27730631828308105,0.26324766874313354,2.0557570457458496,1.983006477355957,8.373493194580078,0.20594514906406403,0.1428230106830597,0.18928274512290955,0.011017268523573875,0.0625,0.1875,47.85714340209961,2.073333501815796,0.02492152300592068,0.145,,,,0.14265067875385284,0.013926047831773758,0.05289590358734131
