iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
84,hybrid,0.3799237012863159,0.11919642239809036,0.11919642239809036,0.12071050703525543,1.8057210445404053,2.146831512451172,0.16041547060012817,0.11388257890939713,0.0001345104246865958,5.6147378927562386e-05,0.25,0.25,3.4750847816467285,1.237993597984314,0.2729050805631328,,,,0.16330501437187195,0.00042128414497710764,0.01707034558057785
85,hybrid,0.5838104486465454,0.2385941445827484,0.2385941445827484,0.2397494614124298,2.149911403656006,2.221963882446289,0.2160656452178955,0.4586571753025055,5.454448182717897e-05,1.9884992070728913e-05,0.375,0.0,1.7303900718688965,6.051872730255127,0.2759873413219678,,,,0.07032015919685364,0.00020081733237020671,0.009365222416818142
86,hybrid,0.6888626217842102,0.3046844005584717,0.3046844005584717,0.30627554655075073,2.2106213569641113,2.2563743591308594,0.2650459408760071,0.503960371017456,5.077551395515911e-05,4.79440568597056e-05,0.125,0.0,3.385586738586426,3.315668821334839,0.2790639362144647,,,,0.20723439753055573,0.0004896096070297062,0.01748194918036461
87,hybrid,0.5133969187736511,0.20840156078338623,0.20840156078338623,0.20881113409996033,1.8742094039916992,2.080543041229248,0.17011037468910217,0.11503690481185913,6.138820754131302e-05,8.069410978350788e-05,0.375,0.125,4.420528411865234,2.2728195190429688,0.28213481266963414,,,,0.08296457678079605,0.00025944365188479424,0.009668787010014057
88,hybrid,0.5541953444480896,0.21985945105552673,0.21985945105552673,0.21488532423973083,2.05108380317688,2.2509679794311523,0.23669551312923431,0.9422956705093384,5.7786899560596794e-05,0.0001305174082517624,0.125,0.125,5.528413772583008,1.7716941833496094,0.2851999185654057,,,,0.33069679141044617,0.00032516210922040045,0.022437546402215958
89,hybrid,0.7025315165519714,0.3238373100757599,0.3238373100757599,0.32500559091567993,2.1260814666748047,2.1393046379089355,0.25155019760131836,0.04059797525405884,6.057494101696648e-05,8.447167056147009e-05,0.0,0.125,4.340595245361328,1.0811563730239868,0.28825920223139345,,,,0.14823977649211884,0.0004650981572922319,0.015587536618113518
90,hybrid,0.6208528280258179,0.2727072834968567,0.2727072834968567,0.27022117376327515,2.034954071044922,2.1660094261169434,0.2229027897119522,0.07569550722837448,7.309451757464558e-05,8.066838199738413e-05,0.375,0.25,4.4100799560546875,1.3815314769744873,0.2913126124515908,,,,0.04706713184714317,0.0002000827225856483,0.008295539766550064
91,hybrid,0.39857763051986694,0.1273871660232544,0.1273871660232544,0.13076087832450867,1.9739314317703247,2.0963997840881348,0.20961666107177734,0.01965145952999592,7.236121746245772e-05,7.117116183508188e-05,0.125,0.125,4.051764488220215,1.320435881614685,0.2943600984669943,,,,0.047734104096889496,0.00019167555728927255,0.007192765362560749
92,hybrid,0.36368563771247864,0.09999936819076538,0.09999936819076538,0.10166500508785248,1.9909181594848633,2.2033960819244385,0.2819637358188629,0.03177012503147125,6.412382936105132e-05,7.683866715524346e-05,0.375,0.25,4.1927595138549805,0.5433196425437927,0.2974016099781538,,,,0.275232195854187,0.0004485108074732125,0.012840816751122475
93,hybrid,0.3121287226676941,0.07050687074661255,0.07050687074661255,0.07200704514980316,1.9066710472106934,2.163987159729004,0.19654685258865356,0.011944860219955444,4.0457642171531916e-05,9.139523172052577e-05,0.375,0.375,4.656957626342773,1.3875064849853516,0.3004370971476542,,,,0.25786203145980835,0.0004465780220925808,0.013244344852864742
94,hybrid,0.383914589881897,0.1132427453994751,0.1132427453994751,0.11468200385570526,1.9827882051467896,2.146657943725586,0.19655875861644745,0.48922866582870483,5.795757897431031e-05,9.893398964777589e-05,0.25,0.25,4.649407386779785,1.0786662101745605,0.3034665106025227,,,,0.257223516702652,0.0005028680898249149,0.021227683871984482
95,hybrid,0.6173937916755676,0.2711784839630127,0.2711784839630127,0.2692306637763977,1.9973721504211426,2.151276111602783,0.2476651817560196,0.16893692314624786,0.0001449490082450211,0.00012423263979144394,0.125,0.0,5.477570533752441,0.8886796832084656,0.3064898014365669,,,,0.19632120430469513,0.0004620248801074922,0.016764912754297256
96,hybrid,0.34094807505607605,0.08291467279195786,0.08291467279195786,0.08170069009065628,2.046600103378296,2.242767333984375,0.2245812714099884,0.04681694880127907,5.5949862144188955e-05,0.00015459427959285676,0.25,0.0,6.077488899230957,1.4170336723327637,0.30950692121263845,,,,0.38215625286102295,0.0006671717274002731,0.01752077415585518
97,hybrid,0.5906732082366943,0.2507316470146179,0.2507316470146179,0.24406439065933228,2.006328582763672,2.286098003387451,0.27464938163757324,0.054015252739191055,0.00011633418034762144,0.00017262545588891953,0.25,0.0,6.511533737182617,1.8718034029006958,0.3125178219648279,,,,0.3047018051147461,0.00037613409222103655,0.009291382506489754
98,hybrid,0.5193823575973511,0.20571237802505493,0.20571237802505493,0.20276421308517456,2.0308358669281006,2.1586365699768066,0.26920565962791443,0.012123583815991879,8.57202394399792e-05,9.60783872869797e-05,0.0,0.125,4.736806392669678,1.7648658752441406,0.31552245620058494,,,,0.30705222487449646,0.00039995668339543045,0.015342313796281815
99,hybrid,0.3921336233615875,0.11496461927890778,0.11496461927890778,0.11659029871225357,1.9488162994384766,2.2922463417053223,0.21848811209201813,0.46346983313560486,0.00010685658344300464,8.307118696393445e-05,0.5,0.0,4.416343688964844,1.2546699047088623,0.3185207769027709,,,,0.41892796754837036,0.0005006244173273444,0.0220668762922287
100,hybrid,0.48024827241897583,0.17328724265098572,0.17328724265098572,0.17284607887268066,2.094470739364624,2.246406316757202,0.25346440076828003,0.09585653245449066,8.556612010579556e-05,7.187326264102012e-05,0.25,0.0,4.147420883178711,1.6819554567337036,0.32151273753163445,288.0675354003906,0.3333333333333333,0.1111111111111111,0.21920496225357056,0.0004407111555337906,0.014562086202204227
101,hybrid,0.3660978376865387,0.10679242014884949,0.10679242014884949,0.10890994966030121,1.9387049674987793,2.102527141571045,0.18465319275856018,0.09417691826820374,5.1434461056487635e-05,2.5786222977330908e-05,0.0,0.25,2.4475340843200684,1.906326413154602,0.32449829202672054,,,,0.16227689385414124,0.00039684688090346754,0.012994230724871159
102,hybrid,0.26168450713157654,0.04132980853319168,0.04132980853319168,0.041375238448381424,1.7730153799057007,2.1767990589141846,0.21467585861682892,0.002898056525737047,6.068241054890677e-05,2.2758285922463983e-05,0.5,0.125,2.1926612854003906,0.2976495623588562,0.3274773948087055,,,,0.4135957956314087,0.0005571042420342565,0.016731109470129013
103,hybrid,0.4565637409687042,0.16592010855674744,0.16592010855674744,0.1652759611606598,1.9590398073196411,2.1511964797973633,0.1744546741247177,0.07485631108283997,6.894374382682145e-05,3.141977867926471e-05,0.375,0.25,2.43354868888855,1.0315924882888794,0.3304500007811606,,,,0.10511790215969086,0.0002342320221941918,0.00870502833276987
104,hybrid,0.33045801520347595,0.07036320865154266,0.07036320865154266,0.06787098944187164,2.1199984550476074,2.3489673137664795,0.2113221436738968,0.05967491865158081,0.00010023422510130331,3.322819247841835e-05,0.25,0.0,2.4637064933776855,1.8031021356582642,0.3334160653322462,,,,0.487932413816452,0.0004659818368963897,0.020780183374881744
105,hybrid,0.6963178515434265,0.3237392008304596,0.3237392008304596,0.32149654626846313,1.9843167066574097,2.1953721046447754,0.21005858480930328,0.07449596375226974,4.228202305966988e-05,1.3207268239057157e-05,0.375,0.0,1.496000051498413,2.1387879848480225,0.3363755443363323,,,,0.03293083980679512,0.00019734882516786456,0.00558622507378459
106,hybrid,0.2615455389022827,0.04056733846664429,0.04056733846664429,0.04052073508501053,1.7243578433990479,2.2507762908935547,0.18636567890644073,0.009679836221039295,6.636585749220103e-05,1.2384374713292345e-05,0.625,0.25,1.5533409118652344,0.5944597125053406,0.33932839415555005,,,,0.4378039836883545,0.0005885959835723042,0.026221439242362976
107,hybrid,0.42188945412635803,0.14830225706100464,0.14830225706100464,0.14863266050815582,1.6574056148529053,2.134532928466797,0.16130559146404266,0.8059752583503723,0.0001123283727793023,3.382702561793849e-05,0.25,0.0,2.4676783084869385,1.8851264715194702,0.34227457164127184,,,,0.21976929903030396,0.0004034456214867532,0.013613298535346985
108,hybrid,0.5252941846847534,0.22118444740772247,0.22118444740772247,0.22298474609851837,1.678605318069458,2.1228065490722656,0.23991753160953522,0.014644655399024487,0.00011187265045009553,4.371061731944792e-05,0.375,0.0,2.9988183975219727,1.6983740329742432,0.34521403413552076,,,,0.07745320349931717,0.00028870379901491106,0.012337670661509037
109,hybrid,0.6197501420974731,0.2727518677711487,0.2727518677711487,0.27829092741012573,1.9817017316818237,2.1094894409179688,0.23460456728935242,0.09464723616838455,5.8264493418391794e-05,0.00016411533579230309,0.125,0.0,6.285694599151611,2.384871482849121,0.34814673947230945,,,,0.19839118421077728,0.00036281533539295197,0.012266970239579678
110,hybrid,0.7636950612068176,0.36208805441856384,0.36208805441856384,0.36339202523231506,1.961653232574463,2.375535488128662,0.2165280282497406,0.08852778375148773,7.214046490844339e-05,0.00027271072030998766,0.5,0.0,7.908999443054199,1.8302255868911743,0.35107264597890864,,,,0.28422558307647705,0.000444818870164454,0.020901646465063095
111,hybrid,0.7053775787353516,0.3200390040874481,0.3200390040874481,0.3167465627193451,2.1007847785949707,2.2328436374664307,0.17624613642692566,0.8520153164863586,7.8297067375388e-05,0.0005130783538334072,0.375,0.25,11.174320220947266,2.741328477859497,0.35399171247704597,,,,0.22260557115077972,0.0003459856379777193,0.010969367809593678
112,hybrid,0.6863139271736145,0.315731406211853,0.315731406211853,0.32692092657089233,1.8491640090942383,2.2026236057281494,0.14064016938209534,0.31244921684265137,0.00010765033221105114,0.0006376954261213541,0.625,0.25,12.584291458129883,2.7886788845062256,0.35690389828403624,,,,0.07883604615926743,0.00020558436517603695,0.010969996452331543
113,hybrid,0.6206512451171875,0.2765464186668396,0.2765464186668396,0.27784842252731323,1.9261523485183716,2.1296746730804443,0.19460302591323853,0.044184863567352295,3.4861914173234254e-05,0.0010082472581416368,0.375,0.0,15.770550727844238,1.4037142992019653,0.35980916321383916,,,,0.15113794803619385,0.0003957033040933311,0.012887153774499893
114,hybrid,0.29971927404403687,0.059285908937454224,0.059285908937454224,0.054993003606796265,2.015256881713867,2.2039222717285156,0.18530096113681793,0.012294858694076538,5.3137024224270135e-05,0.0014344333903864026,0.375,0.125,18.92021942138672,0.5072289705276489,0.3627074675780513,,,,0.2449597716331482,0.0005830665468238294,0.012874776497483253
115,hybrid,0.5418395400047302,0.21438491344451904,0.21438491344451904,0.2063606083393097,2.06537127494812,2.3779304027557373,0.18386158347129822,0.026813216507434845,7.18251831131056e-05,0.001725188223645091,0.125,0.0,20.679122924804688,0.8191313743591309,0.365598772186825,,,,0.2477552741765976,0.0007282975711859763,0.018008658662438393
116,hybrid,0.5249855518341064,0.22029544413089752,0.22029544413089752,0.20835646986961365,1.7399300336837769,2.2034568786621094,0.22052046656608582,0.11350808292627335,5.199106453801505e-05,0.0017032874748110771,0.25,0.0,20.459321975708008,1.7553812265396118,0.3684830383497246,,,,0.21470656991004944,0.000886856927536428,0.02233859710395336
117,hybrid,0.6054511070251465,0.25882571935653687,0.25882571935653687,0.25160059332847595,2.1754565238952637,2.1882095336914062,0.2251267433166504,0.038821715861558914,4.5243916247272864e-05,0.0018531617242842913,0.25,0.125,21.486345291137695,1.0074365139007568,0.3713602278765078,,,,0.19513776898384094,0.000789244775660336,0.019028140231966972
118,hybrid,0.43695300817489624,0.15856465697288513,0.15856465697288513,0.14172613620758057,1.9523017406463623,2.1186141967773438,0.20853197574615479,0.18911966681480408,0.00013561840751208365,0.0015881512081250548,0.125,0.25,19.889667510986328,1.6545592546463013,0.3742303030778429,,,,0.14664636552333832,0.00035556312650442123,0.012325795367360115
119,hybrid,0.5418692231178284,0.22781097888946533,0.22781097888946533,0.20634135603904724,1.9214928150177002,2.2557382583618164,0.19115270674228668,0.011254359036684036,4.932735100737773e-05,0.0014782564248889685,0.375,0.0,19.10593605041504,2.4259824752807617,0.37709322676595924,,,,0.28454846143722534,0.0007410744437947869,0.021773014217615128
120,hybrid,0.41221827268600464,0.13302916288375854,0.13302916288375854,0.1281081736087799,2.1283249855041504,2.126631259918213,0.1884879469871521,0.05008845776319504,4.767636346514337e-05,0.0009889744687825441,0.125,0.5,15.609665870666504,1.071639060974121,0.379948962255225,,,,0.2645166516304016,0.0006740472745150328,0.016110606491565704
121,hybrid,0.8472142815589905,0.42819270491600037,0.42819270491600037,0.43712377548217773,1.8301894664764404,2.1273486614227295,0.24111029505729675,0.017003174871206284,8.407899440499023e-05,0.0007683512521907687,0.25,0.25,13.808234214782715,1.3386207818984985,0.3827974733626647,,,,0.08666637539863586,0.0003488850488793105,0.009206445887684822
122,hybrid,0.6712122559547424,0.30966776609420776,0.30966776609420776,0.3094649314880371,2.0090041160583496,2.072783946990967,0.22185160219669342,0.050283126533031464,6.061756721464917e-05,0.0006745812715962529,0.0,0.5,12.928764343261719,1.306973934173584,0.38563872440840585,,,,0.12213793396949768,0.0003001139557454735,0.010367818176746368
123,hybrid,0.6491708159446716,0.2987514138221741,0.2987514138221741,0.31140854954719543,1.7624127864837646,2.0804364681243896,0.2540038824081421,0.003166355425491929,4.396659278427251e-05,0.0005169174401089549,0.375,0.5,11.249553680419922,2.324511766433716,0.3884726802160612,,,,0.11151755601167679,0.0002787243574857712,0.007776218466460705
124,hybrid,0.3514067828655243,0.10721150785684586,0.10721150785684586,0.11126253008842468,1.6451029777526855,2.0842666625976562,0.2048829346895218,0.004568989388644695,4.9901354941539466e-05,0.0004980203229933977,0.375,0.5,11.149208068847656,0.997496485710144,0.39129930611304253,,,,0.06506793946027756,0.00027562835020944476,0.0066910493187606335
125,hybrid,0.6882205009460449,0.3081476092338562,0.3081476092338562,0.3097401559352875,2.2534682750701904,2.1211280822753906,0.20894429087638855,0.43823927640914917,7.173939957283437e-05,0.0004820936010219157,0.125,0.25,10.952886581420898,1.4445021152496338,0.39411856793081457,338.8377380371094,0.2222222222222222,0.2222222222222222,0.23429669439792633,0.0003271615132689476,0.009223880246281624
126,hybrid,0.3476828336715698,0.08954980224370956,0.08954980224370956,0.08129698783159256,1.9748907089233398,2.3179898262023926,0.2469499558210373,0.03698256239295006,6.859106360934675e-05,0.0004664476728066802,0.375,0.0,10.702985763549805,1.6505368947982788,0.3969304320050775,,,,0.29113805294036865,0.00029343311325646937,0.013221755623817444
127,hybrid,0.3587082624435425,0.09172852337360382,0.09172852337360382,0.09058098495006561,2.1045114994049072,2.282926559448242,0.1773427128791809,0.054258428514003754,8.580152643844485e-05,0.00046526952064596117,0.25,0.0,10.711126327514648,1.3089967966079712,0.39973486517588985,,,,0.24577686190605164,0.0005050391191616654,0.020659800618886948
128,hybrid,0.7416747212409973,0.3416423797607422,0.3416423797607422,0.3472178280353546,2.0111844539642334,2.2399215698242188,0.20786190032958984,1.1788345575332642,8.601132140029222e-05,0.00038228544872254133,0.25,0.125,9.696428298950195,1.9658043384552002,0.4025318347877247,,,,0.0862860307097435,0.00020611818763427436,0.006196560803800821
129,hybrid,0.32567423582077026,0.08404231816530228,0.08404231816530228,0.08248689770698547,1.722583293914795,2.1909804344177246,0.17689232528209686,0.294028639793396,6.92895773681812e-05,0.0003902246244251728,0.375,0.125,9.747156143188477,0.8453000783920288,0.4053213086894629,,,,0.15126577019691467,0.00037235545460134745,0.010782964527606964
130,hybrid,0.39514124393463135,0.12304922938346863,0.12304922938346863,0.11909811198711395,1.9465556144714355,2.256333351135254,0.1850069910287857,0.05476175248622894,4.990233719581738e-05,0.0003303257399238646,0.375,0.0,9.07132339477539,1.1598466634750366,0.4081032552343249,,,,0.1562686264514923,0.00039855256909504533,0.013936729170382023
131,hybrid,0.5325624942779541,0.22419868409633636,0.22419868409633636,0.22431580722332,1.7844434976577759,2.0310933589935303,0.24115119874477386,0.30162689089775085,9.423178562428802e-05,0.00027775694616138935,0.0,0.25,8.237207412719727,1.968430519104004,0.4108776432797363,,,,0.18857523798942566,0.0004350919625721872,0.01598808541893959
